Datum,Wochentag,KW,DatumNEU,Jahr,Monat,Tag,Quartal,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,MengeGesamtNIO,Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Sollzeit/ Stück (Min),Zeit_von_min,Zeit_bis_min,Station/ OP_raw,Station/ OP_1,Station/ OP_2,Fehlercode,Bemerkung_norm,Bemerkung_std,Störfall,Anzahl Störfälle Zeitfenster
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,14:00:00,15:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,15.0,0.0,0.0,0.0,R 05,"Störung, warten auf Input ( LV GST ), Robtech informiert",0.0,,840.0,900.0,R 05,R 05,,,"störung, warten auf input ( lv gst ), robtech informiert","störung, warten auf input ( lv gst ), robtech informiert",J,2
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,,"Anlage leer gelaufen, auffüllen",0.0,,900.0,960.0,,,,,"anlage leer gelaufen, auffüllen","anlage leer gelaufen, auffüllen",J,2
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 05,"Störung, warten auf Input ( LV GST ), Robtech informiert",0.0,,900.0,960.0,R 05,R 05,,,"störung, warten auf input ( lv gst ), robtech informiert","störung, warten auf input ( lv gst ), robtech informiert",J,2
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,16:00:00,17:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,17:30:00,18:00:00,30.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,18:00:00,19:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,19:00:00,20:00:00,60.0,4.0,0.0,0.0,2.0,2.0,0.0,40.0,0.0,0.0,0.0,R 03,"Drahtverschlauching an banane abgegangen, Robtech informiert",0.0,,1140.0,1200.0,R 03,R 03,,,"drahtverschlauching an banane abgegangen, robtech informiert","drahtverschlauching an banane abgegangen, robtech informiert",J,1
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,20:00:00,21:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,R 03,"Schweißstörung, Kontaktrohr gewechselt",0.0,,1200.0,1260.0,R 03,R 03,,,"schweißstörung, kontaktrohr gewechselt","schweißstörung, kontaktrohr gewechselt",J,1
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,21:00:00,21:45:00,45.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,,Werkzeug einschließen und Reinigung,0.0,,1260.0,1305.0,,,,,werkzeug einschließen und reinigung,werkzeug einschließen und reinigung,J,2
2025-01-16,4,2025/03,2025-01-16,2025,1,16,1,s,21:00:00,21:45:00,45.0,4.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,R 03,"Schweißstörung, Robtech informiert",0.0,,1260.0,1305.0,R 03,R 03,,,"schweißstörung, robtech informiert","schweißstörung, robtech informiert",J,2
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,04:45:00,06:00:00,75.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,06:00:00,07:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,07:00:00,08:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 06,Probleme mit Schweißdraht,0.0,,480.0,540.0,R 06,R 06,,,probleme mit schweißdraht,probleme mit schweißdraht,J,1
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,09:30:00,10:00:00,30.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,1
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,13:15:00,14:00:00,45.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,14:00:00,15:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,15:00:00,16:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,16:00:00,17:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,17:30:00,18:00:00,30.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,18:00:00,19:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,19:00:00,20:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,20:00:00,21:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,1200.0,1260.0,,,,,reinigung,reinigung,J,1
2025-01-17,5,2025/03,2025-01-17,2025,1,17,1,s,21:00:00,21:45:00,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,,Werkzeug einschließen und Reinigung,0.0,,1260.0,1305.0,,,,,werkzeug einschließen und reinigung,werkzeug einschließen und reinigung,J,1
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,20.0,0.0,,"Wartungsplan, Tauschbox, neue MA. Anweisen",0.0,,285.0,360.0,,,,,"wartungsplan, tauschbox, neue ma. anweisen","wartungsplan, tauschbox, neue ma. anweisen",J,4
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,04:45:00,06:00:00,75.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,4
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,04:45:00,06:00:00,75.0,3.0,0.0,3.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,R 05,"Stöung Vakuum und Greifer, Robtech informiert",0.0,,285.0,360.0,R 05,R 05,,,"stöung vakuum und greifer, robtech informiert","stöung vakuum und greifer, robtech informiert",J,4
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,04:45:00,06:00:00,75.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,R 03,Brenner richten durch Robtech ,0.0,,285.0,360.0,R 03,R 03,,,brenner richten durch robtech,brenner richten durch robtech,J,4
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,06:00:00,07:00:00,60.0,3.0,0.0,3.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,R 05,"Stöung Vakuum und Greifer, Robtech informiert ( Sauger Defekt )",0.0,,360.0,420.0,R 05,R 05,,,"stöung vakuum und greifer, robtech informiert ( sauger defekt )","stöung vakuum und greifer, robtech informiert ( sauger defekt )",J,2
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,06:00:00,07:00:00,60.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,,"Anlage leer gelaufen, auffüllen",0.0,,360.0,420.0,,,,,"anlage leer gelaufen, auffüllen","anlage leer gelaufen, auffüllen",J,2
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,07:00:00,08:00:00,60.0,5.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2025-01-20,1,2025/04,2025-01-20,2025,1,20,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
